port_code,port_name,state,border,date,latitude,longitude,trains,trucks
103,Eastport,Maine,US-Canada Border,2018-01-01,44.8594395785,-66.98007566,0,149
103,Eastport,Maine,US-Canada Border,2018-02-01,44.8594395785,-66.98007566,0,161
103,Eastport,Maine,US-Canada Border,2018-03-01,44.8594395785,-66.98007566,0,154
103,Eastport,Maine,US-Canada Border,2018-04-01,44.8594395785,-66.98007566,0,175
103,Eastport,Maine,US-Canada Border,2018-05-01,44.8594395785,-66.98007566,0,236
103,Eastport,Maine,US-Canada Border,2018-06-01,44.8594395785,-66.98007566,0,250
103,Eastport,Maine,US-Canada Border,2018-07-01,44.8594395785,-66.98007566,0,287
103,Eastport,Maine,US-Canada Border,2018-08-01,44.8594395785,-66.98007566,0,309
103,Eastport,Maine,US-Canada Border,2018-09-01,44.8594395785,-66.98007566,0,359
103,Eastport,Maine,US-Canada Border,2018-10-01,44.8594395785,-66.98007566,0,254
103,Eastport,Maine,US-Canada Border,2018-11-01,44.8594395785,-66.98007566,0,229
103,Eastport,Maine,US-Canada Border,2018-12-01,44.8594395785,-66.98007566,0,151
103,Eastport,Maine,US-Canada Border,2019-01-01,44.8594395785,-66.98007566,0,184
103,Eastport,Maine,US-Canada Border,2019-02-01,44.8594395785,-66.98007566,0,186
103,Eastport,Maine,US-Canada Border,2019-03-01,44.8594395785,-66.98007566,0,165
103,Eastport,Maine,US-Canada Border,2019-04-01,44.8594395785,-66.98007566,0,169
103,Eastport,Maine,US-Canada Border,2019-05-01,44.8594395785,-66.98007566,0,254
103,Eastport,Maine,US-Canada Border,2019-06-01,44.8594395785,-66.98007566,0,240
103,Eastport,Maine,US-Canada Border,2019-07-01,44.8594395785,-66.98007566,0,209
103,Eastport,Maine,US-Canada Border,2019-08-01,44.8594395785,-66.98007566,0,241
103,Eastport,Maine,US-Canada Border,2019-09-01,44.8594395785,-66.98007566,0,234
103,Eastport,Maine,US-Canada Border,2019-10-01,44.8594395785,-66.98007566,0,284
103,Eastport,Maine,US-Canada Border,2019-11-01,44.8594395785,-66.98007566,0,241
103,Eastport,Maine,US-Canada Border,2019-12-01,44.8594395785,-66.98007566,0,160
103,Eastport,Maine,US-Canada Border,2020-01-01,44.8594395785,-66.98007566,0,166
103,Eastport,Maine,US-Canada Border,2020-02-01,44.8594395785,-66.98007566,0,146
103,Eastport,Maine,US-Canada Border,2020-03-01,44.8594395785,-66.98007566,0,120
103,Eastport,Maine,US-Canada Border,2020-04-01,44.8594395785,-66.98007566,0,96
103,Eastport,Maine,US-Canada Border,2020-05-01,44.8594395785,-66.98007566,0,155
103,Eastport,Maine,US-Canada Border,2020-06-01,44.8594395785,-66.98007566,0,158
103,Eastport,Maine,US-Canada Border,2020-07-01,44.8594395785,-66.98007566,0,156
103,Eastport,Maine,US-Canada Border,2020-08-01,44.8594395785,-66.98007566,0,150
103,Eastport,Maine,US-Canada Border,2020-09-01,44.8594395785,-66.98007566,0,171
103,Eastport,Maine,US-Canada Border,2020-10-01,44.8594395785,-66.98007566,0,177
103,Eastport,Maine,US-Canada Border,2020-11-01,44.8594395785,-66.98007566,0,128
103,Eastport,Maine,US-Canada Border,2020-12-01,44.8594395785,-66.98007566,0,136
103,Eastport,Maine,US-Canada Border,2021-01-01,44.8594395785,-66.98007566,0,127
103,Eastport,Maine,US-Canada Border,2021-02-01,44.8594395785,-66.98007566,0,89
103,Eastport,Maine,US-Canada Border,2021-03-01,44.8594395785,-66.98007566,0,129
103,Eastport,Maine,US-Canada Border,2021-04-01,44.8594395785,-66.98007566,0,138
103,Eastport,Maine,US-Canada Border,2021-05-01,44.8594395785,-66.98007566,0,130
103,Eastport,Maine,US-Canada Border,2021-06-01,44.8594395785,-66.98007566,0,143
103,Eastport,Maine,US-Canada Border,2021-07-01,44.8594395785,-66.98007566,0,141
103,Eastport,Maine,US-Canada Border,2021-08-01,44.8594395785,-66.98007566,0,137
103,Eastport,Maine,US-Canada Border,2021-09-01,44.8594395785,-66.98007566,0,127
103,Eastport,Maine,US-Canada Border,2021-10-01,44.8594395785,-66.98007566,0,150
103,Eastport,Maine,US-Canada Border,2021-11-01,44.8594395785,-66.98007566,0,147
103,Eastport,Maine,US-Canada Border,2021-12-01,44.8594395785,-66.98007566,0,144
103,Eastport,Maine,US-Canada Border,2022-01-01,44.8594395785,-66.98007566,0,155
103,Eastport,Maine,US-Canada Border,2022-02-01,44.8594395785,-66.98007566,0,110
103,Eastport,Maine,US-Canada Border,2022-03-01,44.8594395785,-66.98007566,0,130
103,Eastport,Maine,US-Canada Border,2022-04-01,44.8594395785,-66.98007566,0,114
103,Eastport,Maine,US-Canada Border,2022-05-01,44.8594395785,-66.98007566,0,137
103,Eastport,Maine,US-Canada Border,2022-06-01,44.8594395785,-66.98007566,0,168
103,Eastport,Maine,US-Canada Border,2022-07-01,44.8594395785,-66.98007566,0,163
103,Eastport,Maine,US-Canada Border,2022-08-01,44.8594395785,-66.98007566,0,186
103,Eastport,Maine,US-Canada Border,2022-09-01,44.8594395785,-66.98007566,0,163
103,Eastport,Maine,US-Canada Border,2022-10-01,44.8594395785,-66.98007566,0,165
103,Eastport,Maine,US-Canada Border,2022-11-01,44.8594395785,-66.98007566,0,194
103,Eastport,Maine,US-Canada Border,2022-12-01,44.8594395785,-66.98007566,0,117
103,Eastport,Maine,US-Canada Border,2023-01-01,44.8594395785,-66.98007566,0,136
103,Eastport,Maine,US-Canada Border,2023-02-01,44.8594395785,-66.98007566,0,171
103,Eastport,Maine,US-Canada Border,2023-03-01,44.8594395785,-66.98007566,0,225
103,Eastport,Maine,US-Canada Border,2023-04-01,44.8594395785,-66.98007566,0,187
103,Eastport,Maine,US-Canada Border,2023-05-01,44.8594395785,-66.98007566,0,181
103,Eastport,Maine,US-Canada Border,2023-06-01,44.8594395785,-66.98007566,0,171
103,Eastport,Maine,US-Canada Border,2023-07-01,44.8594395785,-66.98007566,0,166
103,Eastport,Maine,US-Canada Border,2023-08-01,44.8594395785,-66.98007566,0,134
103,Eastport,Maine,US-Canada Border,2023-09-01,44.8594395785,-66.98007566,0,181
103,Eastport,Maine,US-Canada Border,2023-10-01,44.8594395785,-66.98007566,0,215
103,Eastport,Maine,US-Canada Border,2023-11-01,44.8594395785,-66.98007566,0,210
103,Eastport,Maine,US-Canada Border,2023-12-01,44.8594395785,-66.98007566,0,154
103,Eastport,Maine,US-Canada Border,2024-01-01,44.8594395785,-66.98007566,0,151
103,Eastport,Maine,US-Canada Border,2024-02-01,44.8594395785,-66.98007566,0,171
103,Eastport,Maine,US-Canada Border,2024-03-01,44.8594395785,-66.98007566,0,157
103,Eastport,Maine,US-Canada Border,2024-04-01,44.8594395785,-66.98007566,0,168
103,Eastport,Maine,US-Canada Border,2024-05-01,44.8594395785,-66.98007566,0,229
103,Eastport,Maine,US-Canada Border,2024-06-01,44.8594395785,-66.98007566,0,195
103,Eastport,Maine,US-Canada Border,2024-07-01,44.8594395785,-66.98007566,0,200
103,Eastport,Maine,US-Canada Border,2024-08-01,44.8594395785,-66.98007566,0,217
103,Eastport,Maine,US-Canada Border,2024-09-01,44.8594395785,-66.98007566,0,161
103,Eastport,Maine,US-Canada Border,2024-10-01,44.8594395785,-66.98007566,0,220
103,Eastport,Maine,US-Canada Border,2024-11-01,44.8594395785,-66.98007566,0,214
103,Eastport,Maine,US-Canada Border,2024-12-01,44.8594395785,-66.98007566,0,166
104,Jackman,Maine,US-Canada Border,2018-01-01,45.805661,-70.396722,20,7218
104,Jackman,Maine,US-Canada Border,2018-02-01,45.805661,-70.396722,19,7217
104,Jackman,Maine,US-Canada Border,2018-03-01,45.805661,-70.396722,21,7819
104,Jackman,Maine,US-Canada Border,2018-04-01,45.805661,-70.396722,16,5601
104,Jackman,Maine,US-Canada Border,2018-05-01,45.805661,-70.396722,18,5519
104,Jackman,Maine,US-Canada Border,2018-06-01,45.805661,-70.396722,19,5484
104,Jackman,Maine,US-Canada Border,2018-07-01,45.805661,-70.396722,14,5267
104,Jackman,Maine,US-Canada Border,2018-08-01,45.805661,-70.396722,21,5979
104,Jackman,Maine,US-Canada Border,2018-09-01,45.805661,-70.396722,21,5292
104,Jackman,Maine,US-Canada Border,2018-10-01,45.805661,-70.396722,21,6556
104,Jackman,Maine,US-Canada Border,2018-11-01,45.805661,-70.396722,21,5536
104,Jackman,Maine,US-Canada Border,2018-12-01,45.805661,-70.396722,18,5768
104,Jackman,Maine,US-Canada Border,2019-01-01,45.805661,-70.396722,46,7395
104,Jackman,Maine,US-Canada Border,2019-02-01,45.805661,-70.396722,35,7177
104,Jackman,Maine,US-Canada Border,2019-03-01,45.805661,-70.396722,45,7117
104,Jackman,Maine,US-Canada Border,2019-04-01,45.805661,-70.396722,21,5573
104,Jackman,Maine,US-Canada Border,2019-05-01,45.805661,-70.396722,23,5004
104,Jackman,Maine,US-Canada Border,2019-06-01,45.805661,-70.396722,20,4538
104,Jackman,Maine,US-Canada Border,2019-07-01,45.805661,-70.396722,38,5921
104,Jackman,Maine,US-Canada Border,2019-08-01,45.805661,-70.396722,38,5910
104,Jackman,Maine,US-Canada Border,2019-09-01,45.805661,-70.396722,36,5854
104,Jackman,Maine,US-Canada Border,2019-10-01,45.805661,-70.396722,23,6766
104,Jackman,Maine,US-Canada Border,2019-11-01,45.805661,-70.396722,16,5785
104,Jackman,Maine,US-Canada Border,2019-12-01,45.805661,-70.396722,17,5998
104,Jackman,Maine,US-Canada Border,2020-01-01,45.805661,-70.396722,36,7450
104,Jackman,Maine,US-Canada Border,2020-02-01,45.805661,-70.396722,37,7621
104,Jackman,Maine,US-Canada Border,2020-03-01,45.805661,-70.396722,29,7316
104,Jackman,Maine,US-Canada Border,2020-04-01,45.805661,-70.396722,29,4966
104,Jackman,Maine,US-Canada Border,2020-05-01,45.805661,-70.396722,25,4354
104,Jackman,Maine,US-Canada Border,2020-06-01,45.805661,-70.396722,21,4565
104,Jackman,Maine,US-Canada Border,2020-07-01,45.805661,-70.396722,21,4500
104,Jackman,Maine,US-Canada Border,2020-08-01,45.805661,-70.396722,32,5873
104,Jackman,Maine,US-Canada Border,2020-09-01,45.805661,-70.396722,33,6422
104,Jackman,Maine,US-Canada Border,2020-10-01,45.805661,-70.396722,35,6097
104,Jackman,Maine,US-Canada Border,2020-11-01,45.805661,-70.396722,25,5612
104,Jackman,Maine,US-Canada Border,2020-12-01,45.805661,-70.396722,32,5799
104,Jackman,Maine,US-Canada Border,2021-01-01,45.805661,-70.396722,24,6548
104,Jackman,Maine,US-Canada Border,2021-02-01,45.805661,-70.396722,26,5909
104,Jackman,Maine,US-Canada Border,2021-03-01,45.805661,-70.396722,40,6969
104,Jackman,Maine,US-Canada Border,2021-04-01,45.805661,-70.396722,33,4704
104,Jackman,Maine,US-Canada Border,2021-05-01,45.805661,-70.396722,38,4323
104,Jackman,Maine,US-Canada Border,2021-06-01,45.805661,-70.396722,44,5276
104,Jackman,Maine,US-Canada Border,2021-07-01,45.805661,-70.396722,46,4327
104,Jackman,Maine,US-Canada Border,2021-08-01,45.805661,-70.396722,32,5641
104,Jackman,Maine,US-Canada Border,2021-09-01,45.805661,-70.396722,40,5215
104,Jackman,Maine,US-Canada Border,2021-10-01,45.805661,-70.396722,35,5202
104,Jackman,Maine,US-Canada Border,2021-11-01,45.805661,-70.396722,26,5794
104,Jackman,Maine,US-Canada Border,2021-12-01,45.805661,-70.396722,25,5428
104,Jackman,Maine,US-Canada Border,2022-01-01,45.805661,-70.396722,35,6188
104,Jackman,Maine,US-Canada Border,2022-02-01,45.805661,-70.396722,34,5727
104,Jackman,Maine,US-Canada Border,2022-03-01,45.805661,-70.396722,34,6930
104,Jackman,Maine,US-Canada Border,2022-04-01,45.805661,-70.396722,34,4613
104,Jackman,Maine,US-Canada Border,2022-05-01,45.805661,-70.396722,37,5030
104,Jackman,Maine,US-Canada Border,2022-06-01,45.805661,-70.396722,38,5216
104,Jackman,Maine,US-Canada Border,2022-07-01,45.805661,-70.396722,37,4402
104,Jackman,Maine,US-Canada Border,2022-08-01,45.805661,-70.396722,40,5066
104,Jackman,Maine,US-Canada Border,2022-09-01,45.805661,-70.396722,39,5354
104,Jackman,Maine,US-Canada Border,2022-10-01,45.805661,-70.396722,50,5167
104,Jackman,Maine,US-Canada Border,2022-11-01,45.805661,-70.396722,52,5519
104,Jackman,Maine,US-Canada Border,2022-12-01,45.805661,-70.396722,37,4738
104,Jackman,Maine,US-Canada Border,2023-01-01,45.805661,-70.396722,32,5614
104,Jackman,Maine,US-Canada Border,2023-02-01,45.805661,-70.396722,34,5342
104,Jackman,Maine,US-Canada Border,2023-03-01,45.805661,-70.396722,37,6545
104,Jackman,Maine,US-Canada Border,2023-04-01,45.805661,-70.396722,38,4072
104,Jackman,Maine,US-Canada Border,2023-05-01,45.805661,-70.396722,34,4446
104,Jackman,Maine,US-Canada Border,2023-06-01,45.805661,-70.396722,33,4038
104,Jackman,Maine,US-Canada Border,2023-07-01,45.805661,-70.396722,27,3688
104,Jackman,Maine,US-Canada Border,2023-08-01,45.805661,-70.396722,30,3575
104,Jackman,Maine,US-Canada Border,2023-09-01,45.805661,-70.396722,30,4472
104,Jackman,Maine,US-Canada Border,2023-10-01,45.805661,-70.396722,37,5043
104,Jackman,Maine,US-Canada Border,2023-11-01,45.805661,-70.396722,34,5456
104,Jackman,Maine,US-Canada Border,2023-12-01,45.805661,-70.396722,31,4183
104,Jackman,Maine,US-Canada Border,2024-01-01,45.805661,-70.396722,34,6556
104,Jackman,Maine,US-Canada Border,2024-02-01,45.805661,-70.396722,33,6889
104,Jackman,Maine,US-Canada Border,2024-03-01,45.805661,-70.396722,35,5601
104,Jackman,Maine,US-Canada Border,2024-04-01,45.805661,-70.396722,34,4598
104,Jackman,Maine,US-Canada Border,2024-05-01,45.805661,-70.396722,26,4781
104,Jackman,Maine,US-Canada Border,2024-06-01,45.805661,-70.396722,24,4626
104,Jackman,Maine,US-Canada Border,2024-07-01,45.805661,-70.396722,25,4595
104,Jackman,Maine,US-Canada Border,2024-08-01,45.805661,-70.396722,25,5204
104,Jackman,Maine,US-Canada Border,2024-09-01,45.805661,-70.396722,29,5601
104,Jackman,Maine,US-Canada Border,2024-10-01,45.805661,-70.396722,32,5970
104,Jackman,Maine,US-Canada Border,2024-11-01,45.805661,-70.396722,34,5389
104,Jackman,Maine,US-Canada Border,2024-12-01,45.805661,-70.396722,31,5153
105,Vanceboro,Maine,US-Canada Border,2018-01-01,45.568761,-67.428541,23,52
105,Vanceboro,Maine,US-Canada Border,2018-02-01,45.568761,-67.428541,24,60
105,Vanceboro,Maine,US-Canada Border,2018-03-01,45.568761,-67.428541,24,44
105,Vanceboro,Maine,US-Canada Border,2018-04-01,45.568761,-67.428541,22,34
105,Vanceboro,Maine,US-Canada Border,2018-05-01,45.568761,-67.428541,20,34
105,Vanceboro,Maine,US-Canada Border,2018-06-01,45.568761,-67.428541,20,34
105,Vanceboro,Maine,US-Canada Border,2018-07-01,45.568761,-67.428541,21,44
105,Vanceboro,Maine,US-Canada Border,2018-08-01,45.568761,-67.428541,23,75
105,Vanceboro,Maine,US-Canada Border,2018-09-01,45.568761,-67.428541,21,84
105,Vanceboro,Maine,US-Canada Border,2018-10-01,45.568761,-67.428541,25,63
105,Vanceboro,Maine,US-Canada Border,2018-11-01,45.568761,-67.428541,24,42
105,Vanceboro,Maine,US-Canada Border,2018-12-01,45.568761,-67.428541,22,38
105,Vanceboro,Maine,US-Canada Border,2019-01-01,45.568761,-67.428541,26,37
105,Vanceboro,Maine,US-Canada Border,2019-02-01,45.568761,-67.428541,24,22
105,Vanceboro,Maine,US-Canada Border,2019-03-01,45.568761,-67.428541,28,12
105,Vanceboro,Maine,US-Canada Border,2019-04-01,45.568761,-67.428541,26,14
105,Vanceboro,Maine,US-Canada Border,2019-05-01,45.568761,-67.428541,27,37
105,Vanceboro,Maine,US-Canada Border,2019-06-01,45.568761,-67.428541,25,55
105,Vanceboro,Maine,US-Canada Border,2019-07-01,45.568761,-67.428541,25,63
105,Vanceboro,Maine,US-Canada Border,2019-08-01,45.568761,-67.428541,26,94
105,Vanceboro,Maine,US-Canada Border,2019-09-01,45.568761,-67.428541,27,101
105,Vanceboro,Maine,US-Canada Border,2019-10-01,45.568761,-67.428541,27,90
105,Vanceboro,Maine,US-Canada Border,2019-11-01,45.568761,-67.428541,24,44
105,Vanceboro,Maine,US-Canada Border,2019-12-01,45.568761,-67.428541,23,46
105,Vanceboro,Maine,US-Canada Border,2020-01-01,45.568761,-67.428541,27,42
105,Vanceboro,Maine,US-Canada Border,2020-02-01,45.568761,-67.428541,26,48
105,Vanceboro,Maine,US-Canada Border,2020-03-01,45.568761,-67.428541,29,30
105,Vanceboro,Maine,US-Canada Border,2020-04-01,45.568761,-67.428541,27,36
105,Vanceboro,Maine,US-Canada Border,2020-05-01,45.568761,-67.428541,23,35
105,Vanceboro,Maine,US-Canada Border,2020-06-01,45.568761,-67.428541,26,51
105,Vanceboro,Maine,US-Canada Border,2020-07-01,45.568761,-67.428541,28,50
105,Vanceboro,Maine,US-Canada Border,2020-08-01,45.568761,-67.428541,33,133
105,Vanceboro,Maine,US-Canada Border,2020-09-01,45.568761,-67.428541,38,89
105,Vanceboro,Maine,US-Canada Border,2020-10-01,45.568761,-67.428541,29,66
105,Vanceboro,Maine,US-Canada Border,2020-11-01,45.568761,-67.428541,27,54
105,Vanceboro,Maine,US-Canada Border,2020-12-01,45.568761,-67.428541,28,55
105,Vanceboro,Maine,US-Canada Border,2021-01-01,45.568761,-67.428541,29,28
105,Vanceboro,Maine,US-Canada Border,2021-02-01,45.568761,-67.428541,28,33
105,Vanceboro,Maine,US-Canada Border,2021-03-01,45.568761,-67.428541,36,40
105,Vanceboro,Maine,US-Canada Border,2021-04-01,45.568761,-67.428541,31,60
105,Vanceboro,Maine,US-Canada Border,2021-05-01,45.568761,-67.428541,31,64
105,Vanceboro,Maine,US-Canada Border,2021-06-01,45.568761,-67.428541,33,60
105,Vanceboro,Maine,US-Canada Border,2021-07-01,45.568761,-67.428541,33,72
105,Vanceboro,Maine,US-Canada Border,2021-08-01,45.568761,-67.428541,31,155
105,Vanceboro,Maine,US-Canada Border,2021-09-01,45.568761,-67.428541,32,149
105,Vanceboro,Maine,US-Canada Border,2021-10-01,45.568761,-67.428541,33,98
105,Vanceboro,Maine,US-Canada Border,2021-11-01,45.568761,-67.428541,27,55
105,Vanceboro,Maine,US-Canada Border,2021-12-01,45.568761,-67.428541,27,52
105,Vanceboro,Maine,US-Canada Border,2022-01-01,45.568761,-67.428541,29,46
105,Vanceboro,Maine,US-Canada Border,2022-02-01,45.568761,-67.428541,30,51
105,Vanceboro,Maine,US-Canada Border,2022-03-01,45.568761,-67.428541,35,40
105,Vanceboro,Maine,US-Canada Border,2022-04-01,45.568761,-67.428541,34,74
105,Vanceboro,Maine,US-Canada Border,2022-05-01,45.568761,-67.428541,37,57
105,Vanceboro,Maine,US-Canada Border,2022-06-01,45.568761,-67.428541,56,86
105,Vanceboro,Maine,US-Canada Border,2022-07-01,45.568761,-67.428541,43,54
105,Vanceboro,Maine,US-Canada Border,2022-08-01,45.568761,-67.428541,46,71
105,Vanceboro,Maine,US-Canada Border,2022-09-01,45.568761,-67.428541,50,27
105,Vanceboro,Maine,US-Canada Border,2022-10-01,45.568761,-67.428541,53,49
105,Vanceboro,Maine,US-Canada Border,2022-11-01,45.568761,-67.428541,56,44
105,Vanceboro,Maine,US-Canada Border,2022-12-01,45.568761,-67.428541,52,27
105,Vanceboro,Maine,US-Canada Border,2023-01-01,45.568761,-67.428541,41,24
105,Vanceboro,Maine,US-Canada Border,2023-02-01,45.568761,-67.428541,38,14
105,Vanceboro,Maine,US-Canada Border,2023-03-01,45.568761,-67.428541,40,21
105,Vanceboro,Maine,US-Canada Border,2023-04-01,45.568761,-67.428541,33,23
105,Vanceboro,Maine,US-Canada Border,2023-05-01,45.568761,-67.428541,35,56
105,Vanceboro,Maine,US-Canada Border,2023-06-01,45.568761,-67.428541,35,36
105,Vanceboro,Maine,US-Canada Border,2023-07-01,45.568761,-67.428541,32,60
105,Vanceboro,Maine,US-Canada Border,2023-08-01,45.568761,-67.428541,37,41
105,Vanceboro,Maine,US-Canada Border,2023-09-01,45.568761,-67.428541,31,53
105,Vanceboro,Maine,US-Canada Border,2023-10-01,45.568761,-67.428541,34,44
105,Vanceboro,Maine,US-Canada Border,2023-11-01,45.568761,-67.428541,33,42
105,Vanceboro,Maine,US-Canada Border,2023-12-01,45.568761,-67.428541,33,23
105,Vanceboro,Maine,US-Canada Border,2024-01-01,45.568761,-67.428541,40,35
105,Vanceboro,Maine,US-Canada Border,2024-02-01,45.568761,-67.428541,32,29
105,Vanceboro,Maine,US-Canada Border,2024-03-01,45.568761,-67.428541,34,26
105,Vanceboro,Maine,US-Canada Border,2024-04-01,45.568761,-67.428541,34,35
105,Vanceboro,Maine,US-Canada Border,2024-05-01,45.568761,-67.428541,40,48
105,Vanceboro,Maine,US-Canada Border,2024-06-01,45.568761,-67.428541,39,60
105,Vanceboro,Maine,US-Canada Border,2024-07-01,45.568761,-67.428541,39,35
105,Vanceboro,Maine,US-Canada Border,2024-08-01,45.568761,-67.428541,40,46
105,Vanceboro,Maine,US-Canada Border,2024-09-01,45.568761,-67.428541,34,84
105,Vanceboro,Maine,US-Canada Border,2024-10-01,45.568761,-67.428541,36,65
105,Vanceboro,Maine,US-Canada Border,2024-11-01,45.568761,-67.428541,42,26
105,Vanceboro,Maine,US-Canada Border,2024-12-01,45.568761,-67.428541,37,32
106,Houlton,Maine,US-Canada Border,2018-01-01,46.134879,-67.781288,0,7644
106,Houlton,Maine,US-Canada Border,2018-02-01,46.134879,-67.781288,0,7114
106,Houlton,Maine,US-Canada Border,2018-03-01,46.134879,-67.781288,0,8009
106,Houlton,Maine,US-Canada Border,2018-04-01,46.134879,-67.781288,0,8076
106,Houlton,Maine,US-Canada Border,2018-05-01,46.134879,-67.781288,0,7981
106,Houlton,Maine,US-Canada Border,2018-06-01,46.134879,-67.781288,0,7883
106,Houlton,Maine,US-Canada Border,2018-07-01,46.134879,-67.781288,0,8056
106,Houlton,Maine,US-Canada Border,2018-08-01,46.134879,-67.781288,0,7742
106,Houlton,Maine,US-Canada Border,2018-09-01,46.134879,-67.781288,0,7339
106,Houlton,Maine,US-Canada Border,2018-10-01,46.134879,-67.781288,0,7772
106,Houlton,Maine,US-Canada Border,2018-11-01,46.134879,-67.781288,0,7495
106,Houlton,Maine,US-Canada Border,2018-12-01,46.134879,-67.781288,0,6873
106,Houlton,Maine,US-Canada Border,2019-01-01,46.134879,-67.781288,0,7601
106,Houlton,Maine,US-Canada Border,2019-02-01,46.134879,-67.781288,0,6848
106,Houlton,Maine,US-Canada Border,2019-03-01,46.134879,-67.781288,0,7538
106,Houlton,Maine,US-Canada Border,2019-04-01,46.134879,-67.781288,0,7451
106,Houlton,Maine,US-Canada Border,2019-05-01,46.134879,-67.781288,0,8083
106,Houlton,Maine,US-Canada Border,2019-06-01,46.134879,-67.781288,0,7558
106,Houlton,Maine,US-Canada Border,2019-07-01,46.134879,-67.781288,0,7529
106,Houlton,Maine,US-Canada Border,2019-08-01,46.134879,-67.781288,0,7394
106,Houlton,Maine,US-Canada Border,2019-09-01,46.134879,-67.781288,0,7508
106,Houlton,Maine,US-Canada Border,2019-10-01,46.134879,-67.781288,0,8132
106,Houlton,Maine,US-Canada Border,2019-11-01,46.134879,-67.781288,0,7647
106,Houlton,Maine,US-Canada Border,2019-12-01,46.134879,-67.781288,0,6762
106,Houlton,Maine,US-Canada Border,2020-01-01,46.134879,-67.781288,0,7253
106,Houlton,Maine,US-Canada Border,2020-02-01,46.134879,-67.781288,0,6837
106,Houlton,Maine,US-Canada Border,2020-03-01,46.134879,-67.781288,0,7786
106,Houlton,Maine,US-Canada Border,2020-04-01,46.134879,-67.781288,0,6241
106,Houlton,Maine,US-Canada Border,2020-05-01,46.134879,-67.781288,0,7316
106,Houlton,Maine,US-Canada Border,2020-06-01,46.134879,-67.781288,0,8070
106,Houlton,Maine,US-Canada Border,2020-07-01,46.134879,-67.781288,0,7650
106,Houlton,Maine,US-Canada Border,2020-08-01,46.134879,-67.781288,0,7139
106,Houlton,Maine,US-Canada Border,2020-09-01,46.134879,-67.781288,0,7394
106,Houlton,Maine,US-Canada Border,2020-10-01,46.134879,-67.781288,0,7389
106,Houlton,Maine,US-Canada Border,2020-11-01,46.134879,-67.781288,0,7691
106,Houlton,Maine,US-Canada Border,2020-12-01,46.134879,-67.781288,0,6302
106,Houlton,Maine,US-Canada Border,2021-01-01,46.134879,-67.781288,0,7147
106,Houlton,Maine,US-Canada Border,2021-02-01,46.134879,-67.781288,0,6571
106,Houlton,Maine,US-Canada Border,2021-03-01,46.134879,-67.781288,0,7760
106,Houlton,Maine,US-Canada Border,2021-04-01,46.134879,-67.781288,0,7385
106,Houlton,Maine,US-Canada Border,2021-05-01,46.134879,-67.781288,0,8009
106,Houlton,Maine,US-Canada Border,2021-06-01,46.134879,-67.781288,0,7824
106,Houlton,Maine,US-Canada Border,2021-07-01,46.134879,-67.781288,0,6682
106,Houlton,Maine,US-Canada Border,2021-08-01,46.134879,-67.781288,0,6992
106,Houlton,Maine,US-Canada Border,2021-09-01,46.134879,-67.781288,0,6926
106,Houlton,Maine,US-Canada Border,2021-10-01,46.134879,-67.781288,0,7083
106,Houlton,Maine,US-Canada Border,2021-11-01,46.134879,-67.781288,0,7481
106,Houlton,Maine,US-Canada Border,2021-12-01,46.134879,-67.781288,0,5940
106,Houlton,Maine,US-Canada Border,2022-01-01,46.134879,-67.781288,0,6592
106,Houlton,Maine,US-Canada Border,2022-02-01,46.134879,-67.781288,0,6124
106,Houlton,Maine,US-Canada Border,2022-03-01,46.134879,-67.781288,0,7351
106,Houlton,Maine,US-Canada Border,2022-04-01,46.134879,-67.781288,0,7377
106,Houlton,Maine,US-Canada Border,2022-05-01,46.134879,-67.781288,0,8344
106,Houlton,Maine,US-Canada Border,2022-06-01,46.134879,-67.781288,0,7694
106,Houlton,Maine,US-Canada Border,2022-07-01,46.134879,-67.781288,0,7250
106,Houlton,Maine,US-Canada Border,2022-08-01,46.134879,-67.781288,0,7544
106,Houlton,Maine,US-Canada Border,2022-09-01,46.134879,-67.781288,0,6577
106,Houlton,Maine,US-Canada Border,2022-10-01,46.134879,-67.781288,0,7532
106,Houlton,Maine,US-Canada Border,2022-11-01,46.134879,-67.781288,0,7852
106,Houlton,Maine,US-Canada Border,2022-12-01,46.134879,-67.781288,0,6464
106,Houlton,Maine,US-Canada Border,2023-01-01,46.134879,-67.781288,0,6915
106,Houlton,Maine,US-Canada Border,2023-02-01,46.134879,-67.781288,0,6612
106,Houlton,Maine,US-Canada Border,2023-03-01,46.134879,-67.781288,0,7871
106,Houlton,Maine,US-Canada Border,2023-04-01,46.134879,-67.781288,0,7039
106,Houlton,Maine,US-Canada Border,2023-05-01,46.134879,-67.781288,0,7719
106,Houlton,Maine,US-Canada Border,2023-06-01,46.134879,-67.781288,0,7802
106,Houlton,Maine,US-Canada Border,2023-07-01,46.134879,-67.781288,0,7156
106,Houlton,Maine,US-Canada Border,2023-08-01,46.134879,-67.781288,0,6771
106,Houlton,Maine,US-Canada Border,2023-09-01,46.134879,-67.781288,0,6837
106,Houlton,Maine,US-Canada Border,2023-10-01,46.134879,-67.781288,0,7638
106,Houlton,Maine,US-Canada Border,2023-11-01,46.134879,-67.781288,0,7708
106,Houlton,Maine,US-Canada Border,2023-12-01,46.134879,-67.781288,0,6331
106,Houlton,Maine,US-Canada Border,2024-01-01,46.134879,-67.781288,0,7550
106,Houlton,Maine,US-Canada Border,2024-02-01,46.134879,-67.781288,0,6743
